new_line_id,epe_line_id,voltage_V,length_km
1159,ml_line_1159,230000.0,30.52115164
1160,ml_line_1160,525000.0,203.43002342
1161,ml_line_1161,230000.0,10.03708099
1162,ml_line_1162,230000.0,116.15120258
1163,ml_line_1163,440000.0,28.52500208
1164,ml_line_1164,345000.0,30.21880723
1165,ml_line_1165,500000.0,67.3592822
1166,ml_line_1166,230000.0,172.62652252
1167,ml_line_1167,230000.0,64.87370692
1168,ml_line_1168,440000.0,165.9575303
1169,ml_line_1169,500000.0,31.92200141
1170,ml_line_1170,500000.0,8.82144393
1171,ml_line_1171,230000.0,7.78707032
1172,ml_line_1172,345000.0,215.29148699
1173,ml_line_1173,345000.0,180.83544687
1174,ml_line_1174,230000.0,22.60893647
1175,ml_line_1175,345000.0,60.97966666
1176,ml_line_1176,345000.0,31.89845115
1177,ml_line_1177,230000.0,2.22208791
1178,ml_line_1178,230000.0,84.45080962
1179,ml_line_1179,230000.0,51.04315662
1180,ml_line_1180,500000.0,104.09498032
1181,ml_line_1181,345000.0,81.4280122
1182,ml_line_1182,230000.0,0.38152157
1183,ml_line_1183,230000.0,25.54761396
1184,ml_line_1184,500000.0,199.22593489
1185,ml_line_1185,500000.0,87.2873008
1186,ml_line_1186,230000.0,25.690123
1187,ml_line_1187,230000.0,199.02661092
1188,ml_line_1188,440000.0,23.3151204
1189,ml_line_1189,500000.0,56.49365614
1190,ml_line_1190,230000.0,50.40666096
1191,ml_line_1191,230000.0,118.39066521
1192,ml_line_1192,230000.0,139.77300778
1193,ml_line_1193,230000.0,12.65324072
1194,ml_line_1194,500000.0,6.25288297
1195,ml_line_1195,230000.0,10.0488092
1196,ml_line_1196,345000.0,22.48183745
1197,ml_line_1197,500000.0,0.74752923
1198,ml_line_1198,230000.0,0.04545122
1199,ml_line_1199,230000.0,1.69114824
1200,ml_line_1200,525000.0,56.67632999
1201,ml_line_1201,230000.0,28.77330728
1202,ml_line_1202,500000.0,94.9635379
1203,ml_line_1203,500000.0,94.9635379
1204,ml_line_1204,230000.0,28.82003111
1205,ml_line_1205,500000.0,356.88576921
1206,ml_line_1206,230000.0,34.65116747
1207,ml_line_1207,230000.0,10.05727679
1208,ml_line_1208,230000.0,9.3245624
1209,ml_line_1209,230000.0,27.92451382
1210,ml_line_1210,230000.0,0.30940032
1211,ml_line_1211,230000.0,32.67128737
1212,ml_line_1212,440000.0,43.88131608
1213,ml_line_1213,230000.0,11.62898526
1214,ml_line_1214,230000.0,77.17887426
1215,ml_line_1215,230000.0,30.69290989
1216,ml_line_1216,230000.0,145.16826835
1217,ml_line_1217,230000.0,13.74699893
1218,ml_line_1218,440000.0,10.76223743
1219,ml_line_1219,500000.0,26.54617658
1220,ml_line_1220,440000.0,142.40690944
1221,ml_line_1221,230000.0,187.86001823
1222,ml_line_1222,230000.0,102.56151855
1223,ml_line_1223,230000.0,37.07190135
1224,ml_line_1224,230000.0,50.94384172
1225,ml_line_1225,230000.0,156.39865644
1226,ml_line_1226,500000.0,214.33756572
1227,ml_line_1227,230000.0,13.10425636
1228,ml_line_1228,525000.0,50.61619706
1229,ml_line_1229,500000.0,14.76455606
1230,ml_line_1230,230000.0,65.98098138
1231,ml_line_1231,500000.0,230.73985328
1232,ml_line_1232,500000.0,62.36697424
1233,ml_line_1233,500000.0,2.05063289
1234,ml_line_1234,500000.0,1.53189723
1235,ml_line_1235,230000.0,0.11469994
1236,ml_line_1236,345000.0,5.11699692
1237,ml_line_1237,345000.0,151.84608928
1238,ml_line_1238,230000.0,14.83790028
1239,ml_line_1239,230000.0,138.5069085
1240,ml_line_1240,230000.0,86.07979387
1241,ml_line_1241,500000.0,265.13699988
1242,ml_line_1242,230000.0,137.05055223
1243,ml_line_1243,230000.0,137.05055223
1244,ml_line_1244,230000.0,64.33315451
1245,ml_line_1245,230000.0,36.07643663
1246,ml_line_1246,230000.0,136.42683681
1247,ml_line_1247,500000.0,219.2745656
1248,ml_line_1248,230000.0,17.73607359
1249,ml_line_1249,230000.0,21.23438753
1250,ml_line_1250,230000.0,1.53666254
1251,ml_line_1251,230000.0,195.98717069
1252,ml_line_1252,525000.0,91.92444812
1253,ml_line_1253,345000.0,75.46653613
1254,ml_line_1254,230000.0,0.03615813
1255,ml_line_1255,500000.0,55.19084747
1256,ml_line_1256,500000.0,243.08526739
1257,ml_line_1257,230000.0,13.63157097
1258,ml_line_1258,345000.0,21.07490555
1259,ml_line_1259,500000.0,322.1241471
1260,ml_line_1260,230000.0,46.43492138
1261,ml_line_1261,230000.0,59.41336087
1262,ml_line_1262,525000.0,117.05182397
1263,ml_line_1263,345000.0,103.18884266
1264,ml_line_1264,230000.0,114.41736605
1265,ml_line_1265,345000.0,255.50999643
1266,ml_line_1266,230000.0,120.34944121
1267,ml_line_1267,230000.0,3.40681143
1268,ml_line_1268,230000.0,161.60668588
1269,ml_line_1269,500000.0,258.01426637
1270,ml_line_1270,500000.0,189.48263661
1271,ml_line_1271,230000.0,23.48121257
1272,ml_line_1272,525000.0,166.99921352
1273,ml_line_1273,500000.0,245.41410654
1274,ml_line_1274,230000.0,51.44969494
1275,ml_line_1275,230000.0,147.59073169
1276,ml_line_1276,500000.0,255.34809618
1277,ml_line_1277,500000.0,39.40158312
1278,ml_line_1278,230000.0,0.05420173
1279,ml_line_1279,500000.0,83.271066
1280,ml_line_1280,500000.0,140.73152724
1281,ml_line_1281,230000.0,73.44818668
1282,ml_line_1282,500000.0,222.51031416
1283,ml_line_1283,500000.0,293.66814975
1284,ml_line_1284,230000.0,2.01605511
1285,ml_line_1285,345000.0,0.75923733
1286,ml_line_1286,230000.0,3.49909587
1287,ml_line_1287,230000.0,0.63501375
1288,ml_line_1288,230000.0,23.60644029
1289,ml_line_1289,230000.0,106.77292482
1290,ml_line_1290,230000.0,13.51148704
1291,ml_line_1291,230000.0,16.00095398
1292,ml_line_1292,230000.0,100.03502596
1293,ml_line_1293,230000.0,48.13729362
1294,ml_line_1294,230000.0,12.19657325
1295,ml_line_1295,230000.0,1.53035568
1296,ml_line_1296,69000.0,6.0855559
1297,ml_line_1297,440000.0,103.92875165
1298,ml_line_1298,500000.0,259.66943165
1299,ml_line_1299,230000.0,111.18865712
1300,ml_line_1300,230000.0,3.22652434
1301,ml_line_1301,230000.0,146.89368558
1302,ml_line_1302,230000.0,0.72543087
1303,ml_line_1303,500000.0,0.70043492
1304,ml_line_1304,230000.0,32.46132019
1305,ml_line_1305,500000.0,196.40219781
1306,ml_line_1306,500000.0,9.3416132
1307,ml_line_1307,230000.0,94.90484163
1308,ml_line_1308,500000.0,69.6195468
1309,ml_line_1309,230000.0,49.55353709
1310,ml_line_1310,230000.0,9.99958171
1311,ml_line_1311,525000.0,60.71556954
1312,ml_line_1312,525000.0,10.91739224
1313,ml_line_1313,345000.0,34.82698336
1314,ml_line_1314,230000.0,87.51099385
1315,ml_line_1315,345000.0,104.34850911
1316,ml_line_1316,230000.0,44.2889626
1317,ml_line_1317,230000.0,50.09637375
1318,ml_line_1318,440000.0,9.17122264
1319,ml_line_1319,500000.0,237.31689866
1320,ml_line_1320,230000.0,5.64537926
1321,ml_line_1321,230000.0,29.24054738
1322,ml_line_1322,230000.0,66.62157434
1323,ml_line_1323,500000.0,173.26270825
1324,ml_line_1324,500000.0,165.92404108
1325,ml_line_1325,345000.0,55.12620555
1326,ml_line_1326,230000.0,7.43690282
1327,ml_line_1327,230000.0,72.028657
1328,ml_line_1328,230000.0,199.23334357
1329,ml_line_1329,230000.0,16.29206073
1330,ml_line_1330,500000.0,1.50546743
1331,ml_line_1331,230000.0,13.53873612
1332,ml_line_1332,230000.0,6.81569989
1333,ml_line_1333,230000.0,59.45362783
1334,ml_line_1334,230000.0,49.05887109
1335,ml_line_1335,230000.0,51.6622753
1336,ml_line_1336,230000.0,105.59630826
1337,ml_line_1337,500000.0,187.60506256
1338,ml_line_1338,500000.0,297.77184666
1339,ml_line_1339,500000.0,174.77848872
1340,ml_line_1340,230000.0,99.11703618
1341,ml_line_1341,230000.0,19.76266166
1342,ml_line_1342,230000.0,122.42758251
1343,ml_line_1343,525000.0,136.93492403
1344,ml_line_1344,500000.0,332.35047507
1345,ml_line_1345,230000.0,52.79291436
1346,ml_line_1346,440000.0,165.82615875
1347,ml_line_1347,345000.0,14.41004658
1348,ml_line_1348,500000.0,13.76510965
1349,ml_line_1349,230000.0,28.35623673
1350,ml_line_1350,500000.0,182.31928092
1351,ml_line_1351,230000.0,30.32208278
1352,ml_line_1352,230000.0,8.30728318
1353,ml_line_1353,230000.0,50.18199034
1354,ml_line_1354,230000.0,40.47296801
1355,ml_line_1355,230000.0,0.17348241
1356,ml_line_1356,230000.0,58.99716915
1357,ml_line_1357,230000.0,31.23377916
1358,ml_line_1358,345000.0,59.02683091
1359,ml_line_1359,230000.0,23.25377914
1360,ml_line_1360,500000.0,64.64229336
1361,ml_line_1361,230000.0,100.38983893
1362,ml_line_1362,230000.0,30.63403316
1363,ml_line_1363,500000.0,0.93494962
1364,ml_line_1364,230000.0,32.34701558
1365,ml_line_1365,230000.0,1.68760998
1366,ml_line_1366,230000.0,79.89040538
1367,ml_line_1367,500000.0,26.65160984
1368,ml_line_1368,345000.0,199.03448023
1369,ml_line_1369,230000.0,66.9105274
1370,ml_line_1370,230000.0,221.72320121
1371,ml_line_1371,230000.0,14.63283068
1372,ml_line_1372,500000.0,172.06972995
1373,ml_line_1373,440000.0,17.98148092
1374,ml_line_1374,230000.0,217.05652444
1375,ml_line_1375,230000.0,12.33808031
1376,ml_line_1376,230000.0,0.06668382
1377,ml_line_1377,345000.0,167.03755627
1378,ml_line_1378,230000.0,5.5015259
1379,ml_line_1379,230000.0,5.47152035
1380,ml_line_1380,230000.0,13.99741798
1381,ml_line_1381,230000.0,4.96030254
1382,ml_line_1382,230000.0,53.2062586
1383,ml_line_1383,500000.0,173.67935586
1384,ml_line_1384,230000.0,29.59511262
1385,ml_line_1385,230000.0,136.05393743
1386,ml_line_1386,230000.0,11.94720057
1387,ml_line_1387,230000.0,185.52817156
1388,ml_line_1388,230000.0,100.24560456
1389,ml_line_1389,525000.0,222.42491679
1390,ml_line_1390,230000.0,1.76089201
1391,ml_line_1391,230000.0,74.20512717
1392,ml_line_1392,230000.0,68.01235487
1393,ml_line_1393,230000.0,0.77084684
1394,ml_line_1394,230000.0,8.07305102
1395,ml_line_1395,500000.0,2.15745027
1396,ml_line_1396,230000.0,0.28881071
1397,ml_line_1397,345000.0,8.40939325
1398,ml_line_1398,345000.0,4.03931427
1399,ml_line_1399,500000.0,345.25645234
1400,ml_line_1400,230000.0,0.14322519
1401,ml_line_1401,230000.0,167.34317288
1402,ml_line_1402,230000.0,19.92996407
1403,ml_line_1403,230000.0,49.16408769
1404,ml_line_1404,230000.0,69.56329884
1405,ml_line_1405,500000.0,6.26592823
1406,ml_line_1406,230000.0,42.53528446
1407,ml_line_1407,500000.0,367.96330654
1408,ml_line_1408,230000.0,128.51176947
1409,ml_line_1409,230000.0,17.1216892
1410,ml_line_1410,230000.0,32.46513618
1411,ml_line_1411,230000.0,65.92977875
1412,ml_line_1412,230000.0,5.11801649
1413,ml_line_1413,230000.0,82.08797624
1414,ml_line_1414,230000.0,25.73995732
1415,ml_line_1415,500000.0,73.62828402
1416,ml_line_1416,525000.0,307.50763085
1417,ml_line_1417,440000.0,137.64307222
1418,ml_line_1418,345000.0,184.82003575
1419,ml_line_1419,230000.0,133.20792657
1420,ml_line_1420,230000.0,138.06888259
1421,ml_line_1421,230000.0,0.46523519
1422,ml_line_1422,230000.0,4.18597569
1423,ml_line_1423,345000.0,5.90246929
1424,ml_line_1424,230000.0,11.97434938
1425,ml_line_1425,230000.0,0.57973986
1426,ml_line_1426,230000.0,5.70949757
1427,ml_line_1427,345000.0,33.34746768
1428,ml_line_1428,230000.0,201.91644309
1429,ml_line_1429,230000.0,82.60304412
1430,ml_line_1430,230000.0,65.27942231
1431,ml_line_1431,500000.0,132.6480466
1432,ml_line_1432,230000.0,93.06791544
1433,ml_line_1433,230000.0,22.57138665
1434,ml_line_1434,230000.0,85.90875687
1435,ml_line_1435,230000.0,13.66576075
1436,ml_line_1436,230000.0,36.10622366
1437,ml_line_1437,230000.0,36.10622366
1438,ml_line_1438,230000.0,36.10622366
1439,ml_line_1439,230000.0,36.10622366
1440,ml_line_1440,230000.0,21.23602946
1441,ml_line_1441,500000.0,0.48790171
1442,ml_line_1442,500000.0,208.49797137
1443,ml_line_1443,230000.0,49.05796588
1444,ml_line_1444,345000.0,21.35174901
1445,ml_line_1445,345000.0,26.26037202
1446,ml_line_1446,230000.0,111.10870229
1447,ml_line_1447,500000.0,174.99930556
1448,ml_line_1448,230000.0,7.43847029
1449,ml_line_1449,230000.0,106.39773559
1450,ml_line_1450,525000.0,186.87944003
1451,ml_line_1451,230000.0,130.47544319
1452,ml_line_1452,230000.0,3.79116724
1453,ml_line_1453,500000.0,97.81906889
1454,ml_line_1454,230000.0,74.48799737
1455,ml_line_1455,230000.0,67.61022086
1456,ml_line_1456,230000.0,31.63539104
1457,ml_line_1457,230000.0,75.55794253
1458,ml_line_1458,500000.0,222.75351254
1459,ml_line_1459,230000.0,31.88706546
1460,ml_line_1460,230000.0,26.80542733
1461,ml_line_1461,230000.0,0.52953677
1462,ml_line_1462,230000.0,6.21197311
1463,ml_line_1463,230000.0,6.2055262
1464,ml_line_1464,230000.0,6.19207282
1465,ml_line_1465,230000.0,0.10680244
1466,ml_line_1466,230000.0,0.10438842
1467,ml_line_1467,230000.0,0.10471064
1468,ml_line_1468,230000.0,64.28146497
1469,ml_line_1469,345000.0,0.98242333
1470,ml_line_1470,345000.0,0.72601004
1471,ml_line_1471,345000.0,24.11710767
1472,ml_line_1472,345000.0,182.21802784
1473,ml_line_1473,345000.0,182.24960605
1474,ml_line_1474,345000.0,89.31500909
1475,ml_line_1475,500000.0,106.14350969
1476,ml_line_1476,345000.0,0.49875659
1477,ml_line_1477,500000.0,342.56948228
1478,ml_line_1478,500000.0,228.72737285
1479,ml_line_1479,500000.0,228.67627639
1480,ml_line_1480,345000.0,90.05906419
1481,ml_line_1481,345000.0,90.01609583
1482,ml_line_1482,345000.0,38.55680616
1483,ml_line_1483,230000.0,93.50750422
1484,ml_line_1484,230000.0,106.77202533
1485,ml_line_1485,500000.0,45.99253925
1486,ml_line_1486,440000.0,228.16520422
1487,ml_line_1487,230000.0,75.63691
1488,ml_line_1488,345000.0,90.73462034
1489,ml_line_1489,230000.0,36.18066675
1490,ml_line_1490,500000.0,0.08467033
1491,ml_line_1491,500000.0,0.08647755
1492,ml_line_1492,230000.0,89.38853729
1493,ml_line_1493,230000.0,89.40935564
1494,ml_line_1494,230000.0,1.28131131
1495,ml_line_1495,230000.0,61.206633
1496,ml_line_1496,230000.0,17.584193
1497,ml_line_1497,230000.0,345.45968796
1498,ml_line_1498,230000.0,345.40453855
1499,ml_line_1499,230000.0,25.8626984
1500,ml_line_1500,230000.0,14.01091567
1501,ml_line_1501,230000.0,6.02414081
1502,ml_line_1502,230000.0,3.81561825
1503,ml_line_1503,230000.0,3.74457978
1504,ml_line_1504,230000.0,112.35932
1505,ml_line_1505,345000.0,123.95742696
1506,ml_line_1506,345000.0,123.88288625
1507,ml_line_1507,230000.0,0.75954104
1508,ml_line_1508,230000.0,14.72419242
1509,ml_line_1509,230000.0,91.92586512
1510,ml_line_1510,230000.0,23.38286756
1511,ml_line_1511,230000.0,71.12621484
1512,ml_line_1512,230000.0,46.10156973
1513,ml_line_1513,230000.0,81.78914848
1514,ml_line_1514,230000.0,44.34921759
1515,ml_line_1515,500000.0,166.48721794
1516,ml_line_1516,230000.0,117.395032
1517,ml_line_1517,230000.0,38.559215
1518,ml_line_1518,500000.0,57.53700716
1519,ml_line_1519,230000.0,66.81529615
1520,ml_line_1520,230000.0,64.49416447
1521,ml_line_1521,230000.0,112.83610063
1522,ml_line_1522,230000.0,166.25660251
1523,ml_line_1523,500000.0,250.03546882
1524,ml_line_1524,230000.0,236.95668639
1525,ml_line_1525,440000.0,163.23956903
1526,ml_line_1526,440000.0,146.1628369
1527,ml_line_1527,230000.0,103.95172619
1528,ml_line_1528,345000.0,50.94076159
1529,ml_line_1529,345000.0,26.82377963
1530,ml_line_1530,345000.0,35.54804481
1531,ml_line_1531,440000.0,178.22227691
1532,ml_line_1532,440000.0,146.8200358
1533,ml_line_1533,440000.0,178.2954925
1534,ml_line_1534,440000.0,146.89392736
1535,ml_line_1535,230000.0,72.34554036
1536,ml_line_1536,230000.0,12.10840528
1537,ml_line_1537,500000.0,217.70793128
1538,ml_line_1538,500000.0,222.18940709
1539,ml_line_1539,230000.0,12.29937619
1540,ml_line_1540,230000.0,1.13397652
1541,ml_line_1541,230000.0,1.02079885
1542,ml_line_1542,500000.0,218.11950443
1543,ml_line_1543,500000.0,328.68733533
1544,ml_line_1544,500000.0,145.07515684
1545,ml_line_1545,500000.0,130.38966042
1546,ml_line_1546,500000.0,111.36413468
1547,ml_line_1547,230000.0,85.55884057
1548,ml_line_1548,500000.0,5.27207922
1549,ml_line_1549,500000.0,5.26906757
1550,ml_line_1550,230000.0,19.99508679
1551,ml_line_1551,525000.0,144.87723245
1552,ml_line_1552,230000.0,88.40298817
1553,ml_line_1553,230000.0,64.02108357
1554,ml_line_1554,230000.0,65.18295574
1555,ml_line_1555,230000.0,35.90970798
1556,ml_line_1556,230000.0,23.94356077
1557,ml_line_1557,230000.0,3.57748223
1558,ml_line_1558,230000.0,7.05939722
1559,ml_line_1559,230000.0,16.83149027
1560,ml_line_1560,230000.0,50.82976241
1561,ml_line_1561,230000.0,67.10497254
1562,ml_line_1562,230000.0,147.55997509
1563,ml_line_1563,230000.0,96.17257424
1564,ml_line_1564,230000.0,5.20090835
1565,ml_line_1565,230000.0,51.88150344
1566,ml_line_1566,230000.0,20.7054789
1567,ml_line_1567,440000.0,48.92481655
1568,ml_line_1568,440000.0,188.22774204
1569,ml_line_1569,230000.0,33.19548385
1570,ml_line_1570,230000.0,24.56081729
1571,ml_line_1571,230000.0,344.5377995
1572,ml_line_1572,230000.0,11.12317975
1573,ml_line_1573,230000.0,5.00391613
1574,ml_line_1574,500000.0,375.05247881
1575,ml_line_1575,500000.0,137.45266073
1576,ml_line_1576,500000.0,119.38466619
1577,ml_line_1577,230000.0,124.47721225
1578,ml_line_1578,230000.0,96.63454536
1579,ml_line_1579,525000.0,151.76707164
1580,ml_line_1580,230000.0,117.7851573
1581,ml_line_1581,230000.0,104.25342548
1582,ml_line_1582,230000.0,23.7466732
1583,ml_line_1583,230000.0,12.77651478
1584,ml_line_1584,500000.0,124.57573617
1585,ml_line_1585,500000.0,315.26506402
1586,ml_line_1586,230000.0,21.55165494
1587,ml_line_1587,230000.0,21.52803494
1588,ml_line_1588,230000.0,20.74679423
1589,ml_line_1589,230000.0,20.85514153
1590,ml_line_1590,230000.0,123.16031775
1591,ml_line_1591,230000.0,47.60388941
1592,ml_line_1592,230000.0,30.54169314
1593,ml_line_1593,230000.0,88.43544395
1594,ml_line_1594,525000.0,152.20118036
1595,ml_line_1595,500000.0,238.30288066
1596,ml_line_1596,500000.0,314.23013005
1597,ml_line_1597,500000.0,253.25285558
1598,ml_line_1598,230000.0,72.89620868
1599,ml_line_1599,230000.0,1.7409802
1600,ml_line_1600,230000.0,112.54719765
1601,ml_line_1601,230000.0,110.80397221
1602,ml_line_1602,230000.0,233.11185568
1603,ml_line_1603,230000.0,233.01255192
1604,ml_line_1604,230000.0,187.26995595
1605,ml_line_1605,230000.0,187.26224803
1606,ml_line_1606,230000.0,128.95999128
1607,ml_line_1607,230000.0,177.61682337
1608,ml_line_1608,230000.0,187.34472168
1609,ml_line_1609,230000.0,112.07127245
1610,ml_line_1610,500000.0,144.12633865
1611,ml_line_1611,500000.0,126.7578193
1612,ml_line_1612,500000.0,164.37435608
1613,ml_line_1613,500000.0,19.45586064
1614,ml_line_1614,230000.0,107.66636628
1615,ml_line_1615,230000.0,156.99757541
1616,ml_line_1616,230000.0,0.99881335
1617,ml_line_1617,230000.0,1.02887592
1618,ml_line_1618,230000.0,3.44489019
1619,ml_line_1619,500000.0,110.10040515
1620,ml_line_1620,230000.0,37.26199197
1621,ml_line_1621,230000.0,27.14607161
1622,ml_line_1622,230000.0,27.12663285
1623,ml_line_1623,230000.0,34.44498256
1624,ml_line_1624,500000.0,275.15862322
1625,ml_line_1625,500000.0,111.20865781
1626,ml_line_1626,500000.0,222.82803639
1627,ml_line_1627,500000.0,25.69709903
1628,ml_line_1628,230000.0,89.19647572
1629,ml_line_1629,230000.0,16.28642985
1630,ml_line_1630,230000.0,21.7782307
1631,ml_line_1631,500000.0,298.03726927
1632,ml_line_1632,500000.0,329.83781627
1633,ml_line_1633,500000.0,336.9848268
1634,ml_line_1634,500000.0,176.98636336
1635,ml_line_1635,230000.0,149.64184331
1636,ml_line_1636,230000.0,101.3859455
1637,ml_line_1637,230000.0,64.14737497
1638,ml_line_1638,230000.0,65.94886212
1639,ml_line_1639,230000.0,15.28317785
1640,ml_line_1640,230000.0,17.90720082
1641,ml_line_1641,500000.0,180.28170481
1642,ml_line_1642,345000.0,104.26065688
1643,ml_line_1643,345000.0,102.70066407
1644,ml_line_1644,230000.0,33.82607327
1645,ml_line_1645,230000.0,14.37651607
1646,ml_line_1646,230000.0,165.01406578
1647,ml_line_1647,230000.0,22.12156684
1648,ml_line_1648,500000.0,99.59899488
1649,ml_line_1649,230000.0,52.70106082
1650,ml_line_1650,230000.0,91.59309438
1651,ml_line_1651,525000.0,39.84081866
1652,ml_line_1652,525000.0,72.33082453
1653,ml_line_1653,525000.0,236.77845162
1654,ml_line_1654,500000.0,301.15095215
1655,ml_line_1655,500000.0,375.29109443
1656,ml_line_1656,500000.0,315.18418977
1657,ml_line_1657,500000.0,371.44242533
1658,ml_line_1658,230000.0,49.68630458
1659,ml_line_1659,230000.0,61.09462119
1660,ml_line_1660,525000.0,273.85193771
1661,ml_line_1661,525000.0,273.78006362
1662,ml_line_1662,230000.0,7.2741085
1663,ml_line_1663,230000.0,6.03957991
1664,ml_line_1664,230000.0,5.98780469
1665,ml_line_1665,230000.0,27.63548789
1666,ml_line_1666,230000.0,10.34132197
1667,ml_line_1667,230000.0,29.34114984
1668,ml_line_1668,230000.0,3.90845699
1669,ml_line_1669,525000.0,166.79619111
1670,ml_line_1670,525000.0,101.74577186
1671,ml_line_1671,525000.0,165.35789025
1672,ml_line_1672,230000.0,122.58572818
1673,ml_line_1673,230000.0,5.63107954
1674,ml_line_1674,230000.0,17.59206576
1675,ml_line_1675,230000.0,17.59206576
1676,ml_line_1676,525000.0,92.11202236
1677,ml_line_1677,230000.0,62.42235024
1678,ml_line_1678,230000.0,209.47031187
1679,ml_line_1679,230000.0,64.58098965
1680,ml_line_1680,500000.0,110.5371018
1681,ml_line_1681,230000.0,132.76704673
1682,ml_line_1682,500000.0,413.30104565
1683,ml_line_1683,500000.0,413.33084424
1684,ml_line_1684,500000.0,86.46409363
1685,ml_line_1685,500000.0,63.44868748
1686,ml_line_1686,230000.0,58.96335445
1687,ml_line_1687,230000.0,58.96335445
1688,ml_line_1688,500000.0,219.02214059
1689,ml_line_1689,230000.0,12.29445108
1690,ml_line_1690,230000.0,14.79548345
1691,ml_line_1691,230000.0,1.15708
1692,ml_line_1692,230000.0,1.153272
1693,ml_line_1693,500000.0,371.54608326
1694,ml_line_1694,230000.0,118.7780237
1695,ml_line_1695,230000.0,63.76167875
1696,ml_line_1696,230000.0,6.68036685
1697,ml_line_1697,230000.0,17.66454149
1698,ml_line_1698,230000.0,5.57793935
1699,ml_line_1699,230000.0,21.00945784
1700,ml_line_1700,230000.0,17.62200411
1701,ml_line_1701,440000.0,37.07057421
1702,ml_line_1702,230000.0,28.04596607
1703,ml_line_1703,500000.0,15.003816
1704,ml_line_1704,525000.0,48.18409544
1705,ml_line_1705,230000.0,71.98541234
1706,ml_line_1706,500000.0,64.01037785
1707,ml_line_1707,500000.0,63.97745758
1708,ml_line_1708,230000.0,17.59946218
1709,ml_line_1709,525000.0,47.95199023
1710,ml_line_1710,230000.0,74.57121591
1711,ml_line_1711,230000.0,12.12052962
