new_bus_id,epe_bus_id,new_station_id,epe_station_id,voltage_V,lon,lat
0,ml_st_0_525,0,ml_st_0,525000.0,-51.07219306,-27.57180736
1,ml_st_0_230,0,ml_st_0,230000.0,-51.07219306,-27.57180736
2,ml_st_1_230,1,ml_st_1,230000.0,-65.16752247,-9.71103552
3,ml_st_1_138,1,ml_st_1,138000.0,-65.16752247,-9.71103552
4,ml_st_2_500,2,ml_st_2,500000.0,-47.403437,-4.91898605
5,ml_st_3_230,3,ml_st_3,230000.0,-40.11407421,-2.92766239
6,ml_st_3_69,3,ml_st_3,69000.0,-40.11407421,-2.92766239
7,ml_st_4_230,4,ml_st_4,230000.0,-36.90839717,-5.59277794
8,ml_st_4_138,4,ml_st_4,138000.0,-36.90839717,-5.59277794
9,ml_st_4_69,4,ml_st_4,69000.0,-36.90839717,-5.59277794
10,ml_st_5_500,5,ml_st_5,500000.0,-37.02968156,-5.57882845
11,ml_st_5_230,5,ml_st_5,230000.0,-37.02968156,-5.57882845
12,ml_st_6_500,6,ml_st_6,500000.0,-43.47633645,-22.66579527
13,ml_st_6_345,6,ml_st_6,345000.0,-43.47633645,-22.66579527
14,ml_st_6_138,6,ml_st_6,138000.0,-43.47633645,-22.66579527
15,ml_st_7_440,7,ml_st_7,440000.0,-46.40137444,-23.37504985
16,ml_st_7_138,7,ml_st_7,138000.0,-46.40137444,-23.37504985
17,ml_st_8_500,8,ml_st_8,500000.0,-50.348877,-19.860901
18,ml_st_8_440,8,ml_st_8,440000.0,-50.348877,-19.860901
19,ml_st_8_138,8,ml_st_8,138000.0,-50.348877,-19.860901
20,ml_st_9_230,9,ml_st_9,230000.0,-48.27570866,-15.76753517
21,ml_st_9_69,9,ml_st_9,69000.0,-48.27570866,-15.76753517
22,ml_st_10_230,10,ml_st_10,230000.0,-55.72481046,-29.77749996
23,ml_st_10_69,10,ml_st_10,69000.0,-55.72481046,-29.77749996
24,ml_st_11_230,11,ml_st_11,230000.0,-52.17962128,-3.13688171
25,ml_st_11_69,11,ml_st_11,69000.0,-52.17962128,-3.13688171
26,ml_st_12_230,12,ml_st_12,230000.0,-55.84166709,-20.56760084
27,ml_st_12_138,12,ml_st_12,138000.0,-55.84166709,-20.56760084
28,ml_st_13_230,13,ml_st_13,230000.0,-50.19299229,-23.07730931
29,ml_st_13_138,13,ml_st_13,138000.0,-50.19299229,-23.07730931
30,ml_st_14_230,14,ml_st_14,230000.0,-36.29460629,-8.89344329
31,ml_st_14_69,14,ml_st_14,69000.0,-36.29460629,-8.89344329
32,ml_st_15_500,15,ml_st_15,500000.0,-44.45594721,-23.00690292
33,ml_st_15_138,15,ml_st_15,138000.0,-44.45594721,-23.00690292
34,ml_st_16_345,16,ml_st_16,345000.0,-46.76829923,-23.4931605
35,ml_st_16_230,16,ml_st_16,230000.0,-46.76829923,-23.4931605
36,ml_st_16_88,16,ml_st_16,88000.0,-46.76829923,-23.4931605
37,ml_st_17_230,17,ml_st_17,230000.0,-45.2550133,-22.86910151
38,ml_st_17_88,17,ml_st_17,88000.0,-45.2550133,-22.86910151
39,ml_st_18_230,18,ml_st_18,230000.0,-51.44679836,-23.53451958
40,ml_st_18_138,18,ml_st_18,138000.0,-51.44679836,-23.53451958
41,ml_st_19_230,19,ml_st_19,230000.0,-37.76327093,-4.48815009
42,ml_st_20_230,20,ml_st_20,230000.0,-42.02005542,-16.83429287
43,ml_st_20_138,20,ml_st_20,138000.0,-42.02005542,-16.83429287
44,ml_st_21_230,21,ml_st_21,230000.0,-36.64958945,-9.78688035
45,ml_st_21_69,21,ml_st_21,69000.0,-36.64958945,-9.78688035
46,ml_st_22_440,22,ml_st_22,440000.0,-48.26392,-21.782681
47,ml_st_22_138,22,ml_st_22,138000.0,-48.26392,-21.782681
48,ml_st_23_500,23,ml_st_23,500000.0,-48.25342601,-21.77400103
49,ml_st_24_500,24,ml_st_24,500000.0,-48.34966944,-21.83356413
50,ml_st_24_440,24,ml_st_24,440000.0,-48.34966944,-21.83356413
51,ml_st_25_440,25,ml_st_25,440000.0,-47.461887,-22.395742
52,ml_st_25_138,25,ml_st_25,138000.0,-47.461887,-22.395742
53,ml_st_26_230,26,ml_st_26,230000.0,-37.00373269,-8.49920029
54,ml_st_26_69,26,ml_st_26,69000.0,-37.00373269,-8.49920029
55,ml_st_27_525,27,ml_st_27,525000.0,-51.600344,-25.969181
56,ml_st_27_230,27,ml_st_27,230000.0,-51.600344,-25.969181
57,ml_st_27_138,27,ml_st_27,138000.0,-51.600344,-25.969181
58,ml_st_28_230,28,ml_st_28,230000.0,-63.01232074,-9.92635945
59,ml_st_28_69,28,ml_st_28,69000.0,-63.01232074,-9.92635945
60,ml_st_29_500,29,ml_st_29,500000.0,-50.35067744,-22.66873485
61,ml_st_29_440,29,ml_st_29,440000.0,-50.35067744,-22.66873485
62,ml_st_29_230,29,ml_st_29,230000.0,-50.35067744,-22.66873485
63,ml_st_30_345,30,ml_st_30,345000.0,-46.55733825,-23.04707409
64,ml_st_30_138,30,ml_st_30,138000.0,-46.55733825,-23.04707409
65,ml_st_31_230,31,ml_st_31,230000.0,-50.05462646,-29.78240967
66,ml_st_31_69,31,ml_st_31,69000.0,-50.05462646,-29.78240967
67,ml_st_32_230,32,ml_st_32,230000.0,-48.932903,-23.06260683
68,ml_st_33_230,33,ml_st_33,230000.0,-43.441603,-19.853037
69,ml_st_34_230,34,ml_st_34,230000.0,-54.07140261,-31.28880287
70,ml_st_34_69,34,ml_st_34,69000.0,-54.07140261,-31.28880287
71,ml_st_35_345,35,ml_st_35,345000.0,-46.42041,-23.859619
72,ml_st_35_230,35,ml_st_35,230000.0,-46.42041,-23.859619
73,ml_st_35_138,35,ml_st_35,138000.0,-46.42041,-23.859619
74,ml_st_35_88,35,ml_st_35,88000.0,-46.42041,-23.859619
75,ml_st_36_230,36,ml_st_36,230000.0,-59.47998851,-1.91960684
76,ml_st_37_230,37,ml_st_37,230000.0,-46.01802629,-7.55938293
77,ml_st_37_69,37,ml_st_37,69000.0,-46.01802629,-7.55938293
78,ml_st_38_345,38,ml_st_38,345000.0,-46.69224337,-23.59887274
79,ml_st_38_88,38,ml_st_38,88000.0,-46.69224337,-23.59887274
80,ml_st_39_345,39,ml_st_39,345000.0,-49.23377755,-16.79311347
81,ml_st_39_230,39,ml_st_39,230000.0,-49.23377755,-16.79311347
82,ml_st_40_345,40,ml_st_40,345000.0,-43.75477339,-21.18575055
83,ml_st_40_138,40,ml_st_40,138000.0,-43.75477339,-21.18575055
84,ml_st_41_230,41,ml_st_41,230000.0,-52.61653602,-16.49557387
85,ml_st_41_138,41,ml_st_41,138000.0,-52.61653602,-16.49557387
86,ml_st_42_230,42,ml_st_42,230000.0,-51.18445501,-27.76904745
87,ml_st_43_230,43,ml_st_43,230000.0,-44.946594,-12.134399
88,ml_st_43_138,43,ml_st_43,138000.0,-44.946594,-12.134399
89,ml_st_43_69,43,ml_st_43,69000.0,-44.946594,-12.134399
90,ml_st_44_500,44,ml_st_44,500000.0,-44.8106105,-12.17187984
91,ml_st_44_230,44,ml_st_44,230000.0,-44.8106105,-12.17187984
92,ml_st_45_345,45,ml_st_45,345000.0,-43.99137684,-20.0002707
93,ml_st_45_138,45,ml_st_45,138000.0,-43.99137684,-20.0002707
94,ml_st_46_230,46,ml_st_46,230000.0,-48.92546506,-15.11940065
95,ml_st_46_69,46,ml_st_46,69000.0,-48.92546506,-15.11940065
96,ml_st_47_345,47,ml_st_47,345000.0,-43.31799316,-20.43188476
97,ml_st_48_525,48,ml_st_48,525000.0,-49.53264158,-25.41165169
98,ml_st_48_230,48,ml_st_48,230000.0,-49.53264158,-25.41165169
99,ml_st_48_138,48,ml_st_48,138000.0,-49.53264158,-25.41165169
100,ml_st_49_440,49,ml_st_49,440000.0,-49.096008,-22.282776
101,ml_st_49_138,49,ml_st_49,138000.0,-49.096008,-22.282776
102,ml_st_50_525,50,ml_st_50,525000.0,-48.733391,-27.485025
103,ml_st_50_230,50,ml_st_50,230000.0,-48.733391,-27.485025
104,ml_st_50_138,50,ml_st_50,138000.0,-48.733391,-27.485025
105,ml_st_51_525,51,ml_st_51,525000.0,-49.079214,-26.782302
106,ml_st_51_230,51,ml_st_51,230000.0,-49.079214,-26.782302
107,ml_st_51_138,51,ml_st_51,138000.0,-49.079214,-26.782302
108,ml_st_52_500,52,ml_st_52,500000.0,-43.5639584,-6.72389015
109,ml_st_52_230,52,ml_st_52,230000.0,-43.5639584,-6.72389015
110,ml_st_53_230,53,ml_st_53,230000.0,-60.7172411,2.9420675
111,ml_st_53_69,53,ml_st_53,69000.0,-60.7172411,2.9420675
112,ml_st_54_500,54,ml_st_54,500000.0,-45.31068715,-19.79276048
113,ml_st_55_440,55,ml_st_55,440000.0,-46.99019091,-23.15177538
114,ml_st_55_138,55,ml_st_55,138000.0,-46.99019091,-23.15177538
115,ml_st_55_88,55,ml_st_55,88000.0,-46.99019091,-23.15177538
116,ml_st_56_500,56,ml_st_56,500000.0,-43.34340604,-13.30980403
117,ml_st_56_230,56,ml_st_56,230000.0,-43.34340604,-13.30980403
118,ml_st_57_230,57,ml_st_57,230000.0,-44.31174264,-9.1035703
119,ml_st_57_69,57,ml_st_57,69000.0,-44.31174264,-9.1035703
120,ml_st_58_230,58,ml_st_58,230000.0,-38.62754114,-7.997264
121,ml_st_58_138,58,ml_st_58,138000.0,-38.62754114,-7.997264
122,ml_st_58_69,58,ml_st_58,69000.0,-38.62754114,-7.997264
123,ml_st_59_230,59,ml_st_59,230000.0,-34.9281225,-8.06349474
124,ml_st_59_69,59,ml_st_59,69000.0,-34.9281225,-8.06349474
125,ml_st_60_230,60,ml_st_60,230000.0,-48.437622,-22.9505
126,ml_st_60_138,60,ml_st_60,138000.0,-48.437622,-22.9505
127,ml_st_61_230,61,ml_st_61,230000.0,-47.95155162,-15.81254332
128,ml_st_62_500,62,ml_st_62,500000.0,-47.70724246,-15.80962473
129,ml_st_63_345,63,ml_st_63,345000.0,-48.06813669,-15.86248216
130,ml_st_63_230,63,ml_st_63,230000.0,-48.06813669,-15.86248216
131,ml_st_63_138,63,ml_st_63,138000.0,-48.06813669,-15.86248216
132,ml_st_64_230,64,ml_st_64,230000.0,-42.34318352,-12.30847823
133,ml_st_65_230,65,ml_st_65,230000.0,-41.63583333,-14.21361111
134,ml_st_65_138,65,ml_st_65,138000.0,-41.63583333,-14.21361111
135,ml_st_65_69,65,ml_st_65,69000.0,-41.63583333,-14.21361111
136,ml_st_66_230,66,ml_st_66,230000.0,-54.7520149,-20.54726587
137,ml_st_66_138,66,ml_st_66,138000.0,-54.7520149,-20.54726587
138,ml_st_67_440,67,ml_st_67,440000.0,-47.11615813,-23.27746101
139,ml_st_67_230,67,ml_st_67,230000.0,-47.11615813,-23.27746101
140,ml_st_67_138,67,ml_st_67,138000.0,-47.11615813,-23.27746101
141,ml_st_68_230,68,ml_st_68,230000.0,-49.48671463,-18.50273008
142,ml_st_68_138,68,ml_st_68,138000.0,-49.48671463,-18.50273008
143,ml_st_69_500,69,ml_st_69,500000.0,-45.03665837,-22.6298538
144,ml_st_69_138,69,ml_st_69,138000.0,-45.03665837,-22.6298538
145,ml_st_70_230,70,ml_st_70,230000.0,-36.76001044,-8.84376926
146,ml_st_71_500,71,ml_st_71,500000.0,-38.34495997,-12.61902491
147,ml_st_71_230,71,ml_st_71,230000.0,-38.34495997,-12.61902491
148,ml_st_71_69,71,ml_st_71,69000.0,-38.34495997,-12.61902491
149,ml_st_72_500,72,ml_st_72,500000.0,-38.34355571,-12.61772171
150,ml_st_72_230,72,ml_st_72,230000.0,-38.34355571,-12.61772171
151,ml_st_73_230,73,ml_st_73,230000.0,-51.81573231,-30.82792433
152,ml_st_73_69,73,ml_st_73,69000.0,-51.81573231,-30.82792433
153,ml_st_74_230,74,ml_st_74,230000.0,-51.80991742,-30.80930751
154,ml_st_74_69,74,ml_st_74,69000.0,-51.80991742,-30.80930751
155,ml_st_75_500,75,ml_st_75,500000.0,-35.9801361,-7.25324093
156,ml_st_75_230,75,ml_st_75,230000.0,-35.9801361,-7.25324093
157,ml_st_76_230,76,ml_st_76,230000.0,-35.90877836,-7.26670434
158,ml_st_76_138,76,ml_st_76,138000.0,-35.90877836,-7.26670434
159,ml_st_76_69,76,ml_st_76,69000.0,-35.90877836,-7.26670434
160,ml_st_77_500,77,ml_st_77,500000.0,-47.0048767,-22.77366239
161,ml_st_77_345,77,ml_st_77,345000.0,-47.0048767,-22.77366239
162,ml_st_77_138,77,ml_st_77,138000.0,-47.0048767,-22.77366239
163,ml_st_78_230,78,ml_st_78,230000.0,-51.06597425,-29.6939704
164,ml_st_78_69,78,ml_st_78,69000.0,-51.06597425,-29.6939704
165,ml_st_79_230,79,ml_st_79,230000.0,-49.18303718,-25.66840559
166,ml_st_79_138,79,ml_st_79,138000.0,-49.18303718,-25.66840559
167,ml_st_80_230,80,ml_st_80,230000.0,-54.49092128,-20.442094
168,ml_st_80_138,80,ml_st_80,138000.0,-54.49092128,-20.442094
169,ml_st_81_345,81,ml_st_81,345000.0,-41.337445,-21.71847014
170,ml_st_81_138,81,ml_st_81,138000.0,-41.337445,-21.71847014
171,ml_st_82_230,82,ml_st_82,230000.0,-52.36761377,-24.07476567
172,ml_st_82_138,82,ml_st_82,138000.0,-52.36761377,-24.07476567
173,ml_st_83_525,83,ml_st_83,525000.0,-51.4177012,-27.53928362
174,ml_st_83_230,83,ml_st_83,230000.0,-51.4177012,-27.53928362
175,ml_st_83_138,83,ml_st_83,138000.0,-51.4177012,-27.53928362
176,ml_st_84_230,84,ml_st_84,230000.0,-48.140547,-13.399596
177,ml_st_85_230,85,ml_st_85,230000.0,-52.29120698,-13.52447026
178,ml_st_85_138,85,ml_st_85,138000.0,-52.29120698,-13.52447026
179,ml_st_86_230,86,ml_st_86,230000.0,-53.6812486,-31.55113228
180,ml_st_86_138,86,ml_st_86,138000.0,-53.6812486,-31.55113228
181,ml_st_87_230,87,ml_st_87,230000.0,-51.14391906,-29.87477914
182,ml_st_88_230,88,ml_st_88,230000.0,-50.40314097,-26.19641161
183,ml_st_88_138,88,ml_st_88,138000.0,-50.40314097,-26.19641161
184,ml_st_89_230,89,ml_st_89,230000.0,-48.343079,-23.986694
185,ml_st_89_138,89,ml_st_89,138000.0,-48.343079,-23.986694
186,ml_st_90_440,90,ml_st_90,440000.0,-51.36031304,-22.65765743
187,ml_st_90_138,90,ml_st_90,138000.0,-51.36031304,-22.65765743
188,ml_st_91_230,91,ml_st_91,230000.0,-49.88848856,-5.980977
189,ml_st_91_138,91,ml_st_91,138000.0,-49.88848856,-5.980977
190,ml_st_92_230,92,ml_st_92,230000.0,-49.35241994,-16.71982524
191,ml_st_92_138,92,ml_st_92,138000.0,-49.35241994,-16.71982524
192,ml_st_93_230,93,ml_st_93,230000.0,-53.456178,-24.995033
193,ml_st_93_138,93,ml_st_93,138000.0,-53.456178,-24.995033
194,ml_st_94_525,94,ml_st_94,525000.0,-53.53319529,-25.02909701
195,ml_st_94_230,94,ml_st_94,230000.0,-53.53319529,-25.02909701
196,ml_st_95_230,95,ml_st_95,230000.0,-38.36361327,-12.39752335
197,ml_st_95_69,95,ml_st_95,69000.0,-38.36361327,-12.39752335
198,ml_st_96_230,96,ml_st_96,230000.0,-38.87081591,-3.6942585
199,ml_st_96_69,96,ml_st_96,69000.0,-38.87081591,-3.6942585
200,ml_st_97_525,97,ml_st_97,525000.0,-51.2011614,-29.27703068
201,ml_st_97_230,97,ml_st_97,230000.0,-51.2011614,-29.27703068
202,ml_st_98_230,98,ml_st_98,230000.0,-51.19154243,-29.13234567
203,ml_st_98_69,98,ml_st_98,69000.0,-51.19154243,-29.13234567
204,ml_st_99_230,99,ml_st_99,230000.0,-51.15726309,-29.14224551
205,ml_st_99_69,99,ml_st_99,69000.0,-51.15726309,-29.14224551
206,ml_st_100_230,100,ml_st_100,230000.0,-43.40849626,-4.87215061
207,ml_st_101_440,101,ml_st_101,440000.0,-47.29641348,-23.54082718
208,ml_st_101_230,101,ml_st_101,230000.0,-47.29641348,-23.54082718
209,ml_st_102_500,102,ml_st_102,500000.0,-35.45214311,-5.67335594
210,ml_st_102_230,102,ml_st_102,230000.0,-35.45214311,-5.67335594
211,ml_st_103_230,103,ml_st_103,230000.0,-41.02360371,-19.49999583
212,ml_st_104_230,104,ml_st_104,230000.0,-46.648299,-23.5368
213,ml_st_104_88,104,ml_st_104,88000.0,-46.648299,-23.5368
214,ml_st_105_230,105,ml_st_105,230000.0,-46.721444,-23.513014
215,ml_st_106_230,106,ml_st_106,230000.0,-47.77442602,-23.14004565
216,ml_st_106_138,106,ml_st_106,138000.0,-47.77442602,-23.14004565
217,ml_st_107_230,107,ml_st_107,230000.0,-49.728717,-23.126007
218,ml_st_107_88,107,ml_st_107,88000.0,-49.728717,-23.126007
219,ml_st_108_230,108,ml_st_108,230000.0,-38.36720902,-10.59735137
220,ml_st_108_69,108,ml_st_108,69000.0,-38.36720902,-10.59735137
221,ml_st_109_230,109,ml_st_109,230000.0,-51.17999268,-29.89129639
222,ml_st_109_138,109,ml_st_109,138000.0,-51.17999268,-29.89129639
223,ml_st_110_230,110,ml_st_110,230000.0,-49.33271847,-25.52586406
224,ml_st_110_69,110,ml_st_110,69000.0,-49.33271847,-25.52586406
225,ml_st_111_500,111,ml_st_111,500000.0,-55.33391193,-11.29019997
226,ml_st_112_230,112,ml_st_112,230000.0,-48.33782853,-14.15866315
227,ml_st_113_230,113,ml_st_113,230000.0,-42.98671356,-4.29813385
228,ml_st_113_69,113,ml_st_113,69000.0,-42.98671356,-4.29813385
229,ml_st_114_230,114,ml_st_114,230000.0,-52.38907909,-18.91137369
230,ml_st_114_138,114,ml_st_114,138000.0,-52.38907909,-18.91137369
231,ml_st_115_500,115,ml_st_115,500000.0,-63.95852284,-8.91358909
232,ml_st_115_230,115,ml_st_115,230000.0,-63.95852284,-8.91358909
233,ml_st_116_500,116,ml_st_116,500000.0,-48.45528975,-7.97009339
234,ml_st_117_345,117,ml_st_117,345000.0,-43.82332091,-20.66320254
235,ml_st_117_138,117,ml_st_117,138000.0,-43.82332091,-20.66320254
236,ml_st_118_230,118,ml_st_118,230000.0,-41.48298275,-19.18044128
237,ml_st_118_69,118,ml_st_118,69000.0,-41.48298275,-19.18044128
238,ml_st_119_230,119,ml_st_119,230000.0,-37.95573527,-7.01617897
239,ml_st_120_345,120,ml_st_120,345000.0,-48.54125238,-17.98674582
240,ml_st_120_138,120,ml_st_120,138000.0,-48.54125238,-17.98674582
241,ml_st_121_230,121,ml_st_121,230000.0,-57.61957908,-19.03851033
242,ml_st_121_138,121,ml_st_121,138000.0,-57.61957908,-19.03851033
243,ml_st_122_230,122,ml_st_122,230000.0,-55.99776204,-15.62848878
244,ml_st_122_138,122,ml_st_122,138000.0,-55.99776204,-15.62848878
245,ml_st_123_500,123,ml_st_123,500000.0,-55.85390978,-15.68594173
246,ml_st_123_230,123,ml_st_123,230000.0,-55.85390978,-15.68594173
247,ml_st_124_525,124,ml_st_124,525000.0,-49.31812903,-25.59322657
248,ml_st_124_230,124,ml_st_124,230000.0,-49.31812903,-25.59322657
249,ml_st_125_525,125,ml_st_125,525000.0,-49.07982191,-25.57142372
250,ml_st_125_230,125,ml_st_125,230000.0,-49.07982191,-25.57142372
251,ml_st_126_230,126,ml_st_126,230000.0,-38.51535335,-3.78736473
252,ml_st_126_69,126,ml_st_126,69000.0,-38.51535335,-3.78736473
253,ml_st_127_230,127,ml_st_127,230000.0,-48.51397835,-27.6702722
254,ml_st_127_138,127,ml_st_127,138000.0,-48.51397835,-27.6702722
255,ml_st_128_230,128,ml_st_128,230000.0,-49.12808169,-25.52959436
256,ml_st_128_69,128,ml_st_128,69000.0,-49.12808169,-25.52959436
257,ml_st_129_230,129,ml_st_129,230000.0,-53.28979492,-29.45098877
258,ml_st_130_230,130,ml_st_130,230000.0,-54.99194986,-22.26873127
259,ml_st_130_138,130,ml_st_130,138000.0,-54.99194986,-22.26873127
260,ml_st_131_230,131,ml_st_131,230000.0,-46.907799,-23.45319
261,ml_st_131_88,131,ml_st_131,88000.0,-46.907799,-23.45319
262,ml_st_132_230,132,ml_st_132,230000.0,-51.31855315,-30.01457495
263,ml_st_133_230,133,ml_st_133,230000.0,-43.670279,-8.098532
264,ml_st_133_69,133,ml_st_133,69000.0,-43.670279,-8.098532
265,ml_st_134_500,134,ml_st_134,500000.0,-47.986511,-18.457275
266,ml_st_134_138,134,ml_st_134,138000.0,-47.986511,-18.457275
267,ml_st_135_440,135,ml_st_135,440000.0,-46.79983169,-23.8446636
268,ml_st_135_345,135,ml_st_135,345000.0,-46.79983169,-23.8446636
269,ml_st_135_138,135,ml_st_135,138000.0,-46.79983169,-23.8446636
270,ml_st_136_230,136,ml_st_136,230000.0,-45.85481618,-2.2181597
271,ml_st_136_69,136,ml_st_136,69000.0,-45.85481618,-2.2181597
272,ml_st_137_345,137,ml_st_137,345000.0,-47.28466965,-20.15497695
273,ml_st_138_500,138,ml_st_138,500000.0,-47.17519772,-20.2604548
274,ml_st_138_345,138,ml_st_138,345000.0,-47.17519772,-20.2604548
275,ml_st_139_230,139,ml_st_139,230000.0,-39.55001697,-16.33875296
276,ml_st_139_138,139,ml_st_139,138000.0,-39.55001697,-16.33875296
277,ml_st_140_230,140,ml_st_140,230000.0,-35.30406637,-5.73817631
278,ml_st_140_69,140,ml_st_140,69000.0,-35.30406637,-5.73817631
279,ml_st_141_230,141,ml_st_141,230000.0,-51.32444556,-29.22053729
280,ml_st_141_69,141,ml_st_141,69000.0,-51.32444556,-29.22053729
281,ml_st_142_230,142,ml_st_142,230000.0,-38.96793235,-12.28826091
282,ml_st_142_69,142,ml_st_142,69000.0,-38.96793235,-12.28826091
283,ml_st_143_500,143,ml_st_143,500000.0,-46.51469192,-23.05792868
284,ml_st_143_440,143,ml_st_143,440000.0,-46.51469192,-23.05792868
285,ml_st_144_230,144,ml_st_144,230000.0,-50.76690363,-29.89833743
286,ml_st_145_230,145,ml_st_145,230000.0,-50.388431,-23.849377
287,ml_st_145_138,145,ml_st_145,138000.0,-50.388431,-23.849377
288,ml_st_146_230,146,ml_st_146,230000.0,-50.32754954,-16.5918078
289,ml_st_146_138,146,ml_st_146,138000.0,-50.32754954,-16.5918078
290,ml_st_147_230,147,ml_st_147,230000.0,-49.52359311,-28.75114146
291,ml_st_147_69,147,ml_st_147,69000.0,-49.52359311,-28.75114146
292,ml_st_148_500,148,ml_st_148,500000.0,-38.54352152,-3.83302535
293,ml_st_148_230,148,ml_st_148,230000.0,-38.54352152,-3.83302535
294,ml_st_149_230,149,ml_st_149,230000.0,-53.05288712,-27.13948468
295,ml_st_149_138,149,ml_st_149,138000.0,-53.05288712,-27.13948468
296,ml_st_150_230,150,ml_st_150,230000.0,-53.09613544,-25.52354672
297,ml_st_150_138,150,ml_st_150,138000.0,-53.09613544,-25.52354672
298,ml_st_151_765,151,ml_st_151,765000.0,-54.5394228,-25.46783597
299,ml_st_151_500,151,ml_st_151,500000.0,-54.5394228,-25.46783597
300,ml_st_151_127,151,ml_st_151,127000.0,-54.5394228,-25.46783597
301,ml_st_152_230,152,ml_st_152,230000.0,-39.46218989,-14.23271391
302,ml_st_152_138,152,ml_st_152,138000.0,-39.46218989,-14.23271391
303,ml_st_153_500,153,ml_st_153,500000.0,-46.61351698,-21.79913734
304,ml_st_153_345,153,ml_st_153,345000.0,-46.61351698,-21.79913734
305,ml_st_153_138,153,ml_st_153,138000.0,-46.61351698,-21.79913734
306,ml_st_154_500,154,ml_st_154,500000.0,-55.67255053,-28.25329101
307,ml_st_155_500,155,ml_st_155,500000.0,-36.40340038,-8.88261359
308,ml_st_155_230,155,ml_st_155,230000.0,-36.40340038,-8.88261359
309,ml_st_156_230,156,ml_st_156,230000.0,-51.51223945,-29.23911515
310,ml_st_156_69,156,ml_st_156,69000.0,-51.51223945,-29.23911515
311,ml_st_157_500,157,ml_st_157,500000.0,-42.66661918,-11.28014446
312,ml_st_157_230,157,ml_st_157,230000.0,-42.66661918,-11.28014446
313,ml_st_158_440,158,ml_st_158,440000.0,-47.08499913,-23.43818616
314,ml_st_159_440,159,ml_st_159,440000.0,-49.838263,-21.855551
315,ml_st_159_138,159,ml_st_159,138000.0,-49.838263,-21.855551
316,ml_st_160_500,160,ml_st_160,500000.0,-45.34632674,-9.75302185
317,ml_st_160_230,160,ml_st_160,230000.0,-45.34632674,-9.75302185
318,ml_st_160_69,160,ml_st_160,69000.0,-45.34632674,-9.75302185
319,ml_st_161_230,161,ml_st_161,230000.0,-39.03398057,-12.60721385
320,ml_st_161_69,161,ml_st_161,69000.0,-39.03398057,-12.60721385
321,ml_st_162_230,162,ml_st_162,230000.0,-41.98005788,-18.84958048
322,ml_st_162_138,162,ml_st_162,138000.0,-41.98005788,-18.84958048
323,ml_st_163_500,163,ml_st_163,500000.0,-43.26471006,-22.92774229
324,ml_st_163_138,163,ml_st_163,138000.0,-43.26471006,-22.92774229
325,ml_st_164_230,164,ml_st_164,230000.0,-49.35476443,-25.5868746
326,ml_st_165_230,165,ml_st_165,230000.0,-51.06533348,-29.88384355
327,ml_st_165_69,165,ml_st_165,69000.0,-51.06533348,-29.88384355
328,ml_st_166_230,166,ml_st_166,230000.0,-50.96270752,-29.88769531
329,ml_st_166_69,166,ml_st_166,69000.0,-50.96270752,-29.88769531
330,ml_st_167_230,167,ml_st_167,230000.0,-51.38140739,-30.13019146
331,ml_st_167_69,167,ml_st_167,69000.0,-51.38140739,-30.13019146
332,ml_st_168_230,168,ml_st_168,230000.0,-54.22606594,-24.10271025
333,ml_st_168_138,168,ml_st_168,138000.0,-54.22606594,-24.10271025
334,ml_st_169_230,169,ml_st_169,230000.0,-48.44559999,-1.45858697
335,ml_st_169_69,169,ml_st_169,69000.0,-48.44559999,-1.45858697
336,ml_st_170_345,170,ml_st_170,345000.0,-46.58539555,-23.44235809
337,ml_st_171_230,171,ml_st_171,230000.0,-42.9236135,-19.67501729
338,ml_st_172_500,172,ml_st_172,500000.0,-49.01182668,-11.73586458
339,ml_st_173_230,173,ml_st_173,230000.0,-46.450684,-23.877686
340,ml_st_174_500,174,ml_st_174,500000.0,-41.373901,-13.438904
341,ml_st_174_230,174,ml_st_174,230000.0,-41.373901,-13.438904
342,ml_st_174_138,174,ml_st_174,138000.0,-41.373901,-13.438904
343,ml_st_175_230,175,ml_st_175,230000.0,-51.07697604,-23.29175565
344,ml_st_175_138,175,ml_st_175,138000.0,-51.07697604,-23.29175565
345,ml_st_176_500,176,ml_st_176,500000.0,-47.104748,-23.667023
346,ml_st_176_345,176,ml_st_176,345000.0,-47.104748,-23.667023
347,ml_st_177_230,177,ml_st_177,230000.0,-38.881373,-6.409152
348,ml_st_177_69,177,ml_st_177,69000.0,-38.881373,-6.409152
